"Intent","Question","Answer","Entity"
"Rutas_anden","De que anden Olivos","N/A","Rutas"
"Rutas_anden","De que anden Tonala","N/A","Rutas"
"Rutas_anden","De que anden San Pedrito","La ruta San Pedrito del 1er turno de manufactura sale del anden 24","Rutas"
"Rutas_anden","De que anden El Salto 1","N/A","Rutas"
"Rutas_anden","De que anden San Joaquin","N/A","Rutas"
"Rutas_anden","De que anden San Gaspar","N/A","Rutas"
"Rutas_anden","De que anden Santa Fe 1","N/A","Rutas"
"Rutas_anden","De que anden La Noria","N/A","Rutas"
"Rutas_anden","De que anden Artesanos","N/A","Rutas"
"Rutas_anden","De que anden El Salto","N/A","Rutas"
"Rutas_anden","De que anden Loma del Sur","N/A","Rutas"
"Rutas_anden","De que anden Tepeyac","N/A","Rutas"
"Rutas_anden","De que anden Zapopan 1","N/A","Rutas"
"Rutas_anden","De que anden Santa Fe","N/A","Rutas"
"Rutas_anden","De que anden Real de Colima","N/A","Rutas"
"Rutas_anden","De que anden Chapala","N/A","Rutas"
"Rutas_anden","De que anden Aviacion","N/A","Rutas"
"Rutas_anden","De que anden Loma Bonita","N/A","Rutas"
"Rutas_anden","De que anden Estadio","N/A","Rutas"
"Rutas_anden","De que anden Mariano Otero","N/A","Rutas"
"Rutas_anden","De que anden Loma Dorada","N/A","Rutas"
"Rutas_anden","De que anden Oblatos","N/A","Rutas"
"Rutas_anden","De que anden Transito","La ruta Tránsito del turno administrativo sale del anden 24","Rutas"
"Rutas_anden","De que anden Periferico","N/A","Rutas"
"Rutas_anden","De que anden Patria 1","N/A","Rutas"
"Rutas_anden","De que anden Aguilas 1","La ruta las Aguilas 1 del turno administrativo sale del anden 29","Rutas"
"Rutas_anden","De que anden Aguilas 2","N/A","Rutas"
"Rutas_anden","De que anden San Isidro","N/A","Rutas"
"Rutas_anden","De que anden Zapopan 2","N/A","Rutas"
"Rutas_anden","De que anden molesto","N/A","sentimientos"
"Rutas_anden","De que anden decepcionado","N/A","sentimientos"
"Rutas_anden","De que anden pagina web","N/A","servicio"
"Rutas_anden","De que anden reglamento","N/A","servicio"
"Rutas_anden","De que anden reembolso","N/A","servicio"
"Rutas_anden","De que anden transporte ctg","N/A","servicio"
"Rutas_anden","De que anden 3er turno manufactura","N/A","Turnos"
"Rutas_anden","De que anden Turno administrativo 8:30am - 5:30pm","N/A","Turnos"
"Rutas_anden","De que anden 1er turno manufactura","N/A","Turnos"
"Rutas_anden","De que anden Turno administrativo 7am - 4pm","N/A","Turnos"
"Rutas_anden","De que anden 2do turno manufactura","N/A","Turnos"
"Rutas_anden","De que anden Admin","N/A","Turnos_simple"
"Rutas_anden","De que anden Manufactura","N/A","Turnos_simple"
"Rutas_anden","De que anden manufactura","N/A","turnos_tipos"
"Rutas_anden","De que anden administrativos","N/A","turnos_tipos"
"Rutas_horario","horarios","N/A",
"Rutas_horario","horarios Corazon","N/A","Easter_Entities"
"Rutas_horario","horarios Hogwarts","N/A","Easter_Entities"
"Rutas_horario","horarios queja","N/A","feedback"
"Rutas_horario","horarios hora","N/A","hora"
"Rutas_horario","horarios entrada","N/A","io"
"Rutas_horario","horarios salida","N/A","io"
"Rutas_horario","horarios subir","N/A","io"
"Rutas_horario","horarios Link","Página principal: https://asklola.w3ibm.mybluemix.net/ 
Instalación iOS: https://asklola.w3ibm.mybluemix.net/ask-lola-instructions-ios
Instalación Android: https://asklola.w3ibm.mybluemix.net/ask-lola-instructions","Link-instrucciones"
"Rutas_horario","horarios Instrucciones","N/A","Link-instrucciones"
"Rutas_horario","horarios Av Belisario Dominguez","N/A","Lugares"
"Rutas_horario","horarios Centro","N/A","Lugares"
"Rutas_horario","horarios Plaza Andares","N/A","Lugares"
"Rutas_horario","horarios Av 18 de marzo","N/A","Lugares"
"Rutas_horario","horarios Periferico","N/A","Lugares"
"Rutas_horario","horarios Av Calma","N/A","Lugares"
"Rutas_horario","horarios Gran Plaza","N/A","Lugares"
"Rutas_horario","horarios Providencia","N/A","Lugares"
"Rutas_horario","horarios Glorieta Minerva","N/A","Lugares"
"Rutas_horario","horarios Plaza Galerias","N/A","Lugares"
"Rutas_horario","horarios Chapala","N/A","Lugares"
"Rutas_horario","horarios Av Chapultepec","N/A","Lugares"
"Rutas_horario","horarios Fraccionamiento Revolucion","N/A","Lugares"
"Rutas_horario","horarios Expo Guadalajara","N/A","Lugares"
"Rutas_horario","horarios El Fortin","N/A","Lugares"
"Rutas_horario","horarios Periferico esquina con Vallarta","N/A","Lugares"
"Rutas_horario","horarios Mariano Otero","N/A","Lugares"
"Rutas_horario","horarios Av Lopez Mateos Sur","N/A","Lugares"
"Rutas_horario","horarios UVM Sur","N/A","Lugares"
"Rutas_horario","horarios Zapopan","N/A","Lugares"
"Rutas_horario","horarios Av Lopez Mateos","N/A","Lugares"
"Rutas_horario","horarios Av Lazaro Cardenas","N/A","Lugares"
"Rutas_horario","horarios Plaza del Sol","N/A","Lugares"
"Rutas_horario","horarios Plaza patria","N/A","Lugares"
"Rutas_horario","horarios Avenida Aviacion","N/A","Lugares"
"Rutas_horario","horarios love","N/A","miscEng"
"Rutas_horario","horarios ninguna","N/A","ninguno"
"Rutas_horario","horarios primero","N/A","opciones"
"Rutas_horario","horarios segundo","N/A","opciones"
"Rutas_horario","horarios coordinador","N/A","persona"
"Rutas_horario","horarios creo","N/A","personal"
"Rutas_horario","horarios eres","N/A","personal"
"Rutas_horario","horarios vives","N/A","personal"
"Rutas_horario","horarios tu","N/A","Pronombres"
"Rutas_horario","horarios Lazaro Cardenas 1","N/A","Rutas"
"Rutas_horario","horarios Patria 2","La ruta Patria 2 del turno administrativo sale a las 8:30am y del campus a las 5:30pm","Rutas"
"Rutas_horario","horarios Zapopan 3","N/A","Rutas"
"Rutas_horario","horarios Vallarta","N/A","Rutas"
"Rutas_horario","horarios Lazaro Cardenas 2","La ruta Lázaro Cárdenas 2 del turno administrativo sale a las 8:30am y sale del campus a las 5:30pm","Rutas"
"Rutas_horario","horarios Sauz","N/A","Rutas"
"Rutas_horario","horarios Santa Margarita","N/A","Rutas"
"Rutas_horario","horarios Zalatitlan 1","N/A","Rutas"
"Rutas_horario","horarios Artesanos 1","N/A","Rutas"
"Rutas_horario","horarios Copernico","N/A","Rutas"
"Rutas_horario","horarios Miravalle","N/A","Rutas"
"Rutas_horario","horarios Loma Dorada 1","N/A","Rutas"
"Rutas_horario","horarios Agaves","N/A","Rutas"
"Rutas_horario","horarios Olivos","N/A","Rutas"
"Rutas_horario","horarios Tonala","N/A","Rutas"
"Rutas_horario","horarios San Pedrito","N/A","Rutas"
"Rutas_horario","horarios El Salto 1","N/A","Rutas"
"Rutas_horario","horarios San Joaquin","N/A","Rutas"
"Rutas_horario","horarios San Gaspar","N/A","Rutas"
"Rutas_horario","horarios Santa Fe 1","N/A","Rutas"
"Rutas_horario","horarios La Noria","N/A","Rutas"
"Rutas_horario","horarios Artesanos","N/A","Rutas"
"Rutas_horario","horarios El Salto","N/A","Rutas"
"Rutas_horario","horarios Loma del Sur","N/A","Rutas"
"Rutas_horario","horarios Tepeyac","La ruta Tepeyac sale a las 8:30am a ruta, y sale del campus a las 5:30pm.","Rutas"
"Rutas_horario","horarios Zapopan 1","N/A","Rutas"
"Rutas_horario","horarios Santa Fe","N/A","Rutas"
"Rutas_horario","horarios Real de Colima","N/A","Rutas"
"Rutas_horario","horarios Chapala","N/A","Rutas"
"Rutas_horario","horarios Aviacion","N/A","Rutas"
"Rutas_horario","horarios Loma Bonita","N/A","Rutas"
"Rutas_horario","horarios Estadio","N/A","Rutas"
"Rutas_horario","horarios Mariano Otero","N/A","Rutas"
"Rutas_horario","horarios Loma Dorada","La ruta Loma Dorada del 3er turno de manufactura sale a las 11:30pm y a las 7:20am
La ruta Loma Dorada del turno administrativo sale a las 8:30am y a las 5:30pm","Rutas"
"Rutas_horario","horarios Oblatos","N/A","Rutas"
"Rutas_horario","horarios Transito","N/A","Rutas"
"Rutas_horario","horarios Periferico","N/A","Rutas"
"Rutas_horario","horarios Patria 1","La ruta Patria 1 del turno administrativo sale a las 8:30am y del campus a las 5:30pm","Rutas"
"Rutas_horario","horarios Aguilas 1","N/A","Rutas"
"Rutas_horario","horarios Aguilas 2","N/A","Rutas"
"Rutas_horario","horarios San Isidro","N/A","Rutas"
"Rutas_horario","horarios Zapopan 2","N/A","Rutas"
"Rutas_horario","horarios molesto","N/A","sentimientos"
"Rutas_horario","horarios decepcionado","N/A","sentimientos"
"Rutas_horario","horarios pagina web","Creo que no entendí tu pregunta. ¿Podrías reformularla?","servicio"
"Rutas_horario","horarios reglamento","N/A","servicio"
"Rutas_horario","horarios reembolso","N/A","servicio"
"Rutas_horario","horarios transporte ctg","N/A","servicio"
"Rutas_horario","horarios 3er turno manufactura","N/A","Turnos"
"Rutas_horario","horarios Turno administrativo 8:30am - 5:30pm","N/A","Turnos"
"Rutas_horario","horarios 1er turno manufactura","N/A","Turnos"
"Rutas_horario","horarios Turno administrativo 7am - 4pm","N/A","Turnos"
"Rutas_horario","horarios 2do turno manufactura","N/A","Turnos"
"Rutas_horario","horarios Admin","N/A","Turnos_simple"
"Rutas_horario","horarios Manufactura","N/A","Turnos_simple"
"Rutas_horario","horarios manufactura","N/A","turnos_tipos"
"Rutas_horario","horarios administrativos","N/A","turnos_tipos"
"Rutas_paradas","Donde se para","N/A",
"Rutas_paradas","Donde se para Corazon","N/A","Easter_Entities"
"Rutas_paradas","Donde se para Hogwarts","N/A","Easter_Entities"
"Rutas_paradas","Donde se para queja","N/A","feedback"
"Rutas_paradas","Donde se para hora","N/A","hora"
"Rutas_paradas","Donde se para entrada","N/A","io"
"Rutas_paradas","Donde se para salida","N/A","io"
"Rutas_paradas","Donde se para subir","N/A","io"
"Rutas_paradas","Donde se para Link","N/A","Link-instrucciones"
"Rutas_paradas","Donde se para Instrucciones","N/A","Link-instrucciones"
"Rutas_paradas","Donde se para Av Belisario Dominguez","N/A","Lugares"
"Rutas_paradas","Donde se para Centro","N/A","Lugares"
"Rutas_paradas","Donde se para Plaza Andares","N/A","Lugares"
"Rutas_paradas","Donde se para Av 18 de marzo","N/A","Lugares"
"Rutas_paradas","Donde se para Periferico","N/A","Lugares"
"Rutas_paradas","Donde se para Av Calma","N/A","Lugares"
"Rutas_paradas","Donde se para Gran Plaza","N/A","Lugares"
"Rutas_paradas","Donde se para Providencia","N/A","Lugares"
"Rutas_paradas","Donde se para Glorieta Minerva","N/A","Lugares"
"Rutas_paradas","Donde se para Plaza Galerias","N/A","Lugares"
"Rutas_paradas","Donde se para Chapala","N/A","Lugares"
"Rutas_paradas","Donde se para Av Chapultepec","N/A","Lugares"
"Rutas_paradas","Donde se para Fraccionamiento Revolucion","N/A","Lugares"
"Rutas_paradas","Donde se para Expo Guadalajara","N/A","Lugares"
"Rutas_paradas","Donde se para El Fortin","N/A","Lugares"
"Rutas_paradas","Donde se para Periferico esquina con Vallarta","N/A","Lugares"
"Rutas_paradas","Donde se para Mariano Otero","1 Arrayanes (Canal y Av. Guardia Nacional) 7:30 am
2 Colegio Militar Forest Residencial (Antes del Forest afuera de la carnicería) 7:32 am
3 Colegio Militar y Monte Verde (Natura Bosque Residencial) 7:34 am
4 Colegio Militar y Castillo de Chapultepec (antes de cruzar la calle Chapultepec) 7:36 am
5 Prol. Mariano Otero y Punta de Otero (Afuera de Bodega Aurrera) 7:41 am
6 Prol.Mariano Otero y Francisco I. Madero (Farmacias Guadalajara) 7:43 am
7 Prol. Mariano Otero y Azalias (Banamex) 7:45 am
8 Prol. Mariano Otero y Av. Tepeyac 7:48 am","Lugares"
"Rutas_paradas","Donde se para Av Lopez Mateos Sur","N/A","Lugares"
"Rutas_paradas","Donde se para UVM Sur","N/A","Lugares"
"Rutas_paradas","Donde se para Zapopan","N/A","Lugares"
"Rutas_paradas","Donde se para Av Lopez Mateos","N/A","Lugares"
"Rutas_paradas","Donde se para Av Lazaro Cardenas","N/A","Lugares"
"Rutas_paradas","Donde se para Plaza del Sol","N/A","Lugares"
"Rutas_paradas","Donde se para Plaza patria","N/A","Lugares"
"Rutas_paradas","Donde se para Avenida Aviacion","N/A","Lugares"
"Rutas_paradas","Donde se para love","N/A","miscEng"
"Rutas_paradas","Donde se para ninguna","N/A","ninguno"
"Rutas_paradas","Donde se para primero","N/A","opciones"
"Rutas_paradas","Donde se para segundo","N/A","opciones"
"Rutas_paradas","Donde se para coordinador","N/A","persona"
"Rutas_paradas","Donde se para creo","N/A","personal"
"Rutas_paradas","Donde se para eres","N/A","personal"
"Rutas_paradas","Donde se para vives","N/A","personal"
"Rutas_paradas","Donde se para tu","N/A","Pronombres"
"Rutas_paradas","Donde se para Lazaro Cardenas 1","1 Rafael Sanzio y Sebastian Bach 7:25 am
2 Rafael Sanzio y Av. Vallarta 7:27 am
3 Av. Vallarta y Patria 7:30 am
4 Lazaro Cardenas y Niño Obrero 7:33 am
5 Lazaro Cardenas y Ermita 7:38 am
6 Lazaro Cardenas y Paseo de la Arboleda 7:40 am","Rutas"
"Rutas_paradas","Donde se para Patria 2","N/A","Rutas"
"Rutas_paradas","Donde se para Zapopan 3","N/A","Rutas"
"Rutas_paradas","Donde se para Vallarta","1 Av. Sta. Margarita y Tesistan 5:30 am
2 Av. Sta. Margarita y Margaritas (Banamex) 5:40 am
3 Av. Sta. Margarita y Paseo San Arturo Oriente (Parabus Jardin Real) 5:47 am
4 Av. Aviacion y Paseo Solares 5:52 am
5 Av. Aviacion / Parabus Coca-cola 5:53 am
6 Av. Vallarta / Puente peatonal Concentro 6:02 am
7 Av. Vallarta y  Calle de los Pirules 6:03 am
8 Av. Vallarta y Calle Independencia (Parabus el Pueblito) 6:05 am
9 Av. Vallarta y Av. Rafael Sanzio 6:08 am
10 Av. Lazaro Cardenas y Av. Patria 6:11 am
11 Av. Lazaro Cardenas y Av. Niño Obrero 6:14 am
12 Av. Lazaro Cardenas y Calle La Ermita 6:19 am
13 Av. Lazaro Cardenas y Av. Paseo de la Arboleda 6:21 am
14 Av. Lazaro Cardenas y Av. Cruz del Sur 6:29 am
15 Av. Lazaro Cardenas y Av. Colon (Una Cuadra antes de Av. Colon) 6:33 am
16 Av. Lazaro Cardenas y Av. 8 de Julio 6:34 am
17 Av. Lazaro Cardenas y Av. Gobernador Curiel 6:36 am","Rutas"
"Rutas_paradas","Donde se para Lazaro Cardenas 2","N/A","Rutas"
"Rutas_paradas","Donde se para Sauz","N/A","Rutas"
"Rutas_paradas","Donde se para Santa Margarita","N/A","Rutas"
"Rutas_paradas","Donde se para Zalatitlan 1","N/A","Rutas"
"Rutas_paradas","Donde se para Artesanos 1","1 Inicio Av. Artesanos y Circunvalacion 6:00 am
2 Av. Plutarco Dias Calles y Calle Puerto Melaque 6:02 am
3 Av. Plutarco Dias Calles y Calle Esteban Alatorre 6:03 am
4 Av. Plutarco Dias Calles y Calle Fco. De Aiza 6:04 am
5 Av. Plutarco Dias Calles y Av. Javier Mina 6:05 am
6 Av. San Jasinto y Calle Gigantes 6:06 am
7 Av. San Jasinto y Calle Medrano 6:09 am
8 Av. San Jasinto y Clinica 78 IMSS (Para Bus) 6:10 am
9 Av. San Jasinto y Gta. del Charro 6:10 am
10 Av. Niños Heroes y Av. Rio Nilo 6:12 am
11 Av. Niños Heroes y Av. Reforma 6:13 am
12 Av. Niños Heroes y Av. Marco Montero 6:14 am","Rutas"
"Rutas_paradas","Donde se para Copernico","1 Inicio Av. Mariano Otero y Av. Copernico 5:50 am
2 Av. Lapilazuli y Av. Obsidiana 5:58 am
3 Av. Lapilazuli y Av. Cruz del Sur 6:00 am
4 Av. Lopez de Legazpi y Av. Isla Cozumel 6:02 am
5 Av. Lopez de Legazpi y Av. Colon 6:05 am
6 Av. Lopez de Legazpi y Av. 8 de Julio 6:08 am
7 Av. Lopez de Legazpi y Calle 22 6:13 am
8 Av. Lopez de Legazpi y Av. Gob. Curiel (Rastro) 6:14 am","Rutas"
"Rutas_paradas","Donde se para Miravalle","1 Inicio Mercado de Tablitas 6:10 am
2 Av. Artes Plasticas y Av. Hermenegildo Bustos 6:13 am
3 Av. Artes Plasticas y Av. Gobernador Curiel 6:14 am
4 Av. Gobernador Curiel y Av 18 de Marzo 6:15 am
5 Av. Lazaro Cardenas y Av. Fuelle 6:17 am
6 Fraccionamiento Revolucion 6:18 am","Rutas"
"Rutas_paradas","Donde se para Loma Dorada 1","N/A","Rutas"
"Rutas_paradas","Donde se para Agaves","N/A","Rutas"
"Rutas_paradas","Donde se para Olivos","1 Inicio Entrada Fracc. Los Olivos (Frente a Acualand) 5:40 am
2 Entrada Fracc. Los Olivos 1 5:41 am
3 Clinica del IMSS Sabinos 5:50 am
4 Entrada Sabinos III 5:51 am
5 Entrada Fracc. Valle de los Girasoles 5:53 am
6 Entrada Farcc. Casas Bali 5:58 am
7 Crucero de la Capilla (En la Cruz) 6:00 am
8 Entrada Fracc. Lomas de la Capilla 6:03 am
9 Entrada Fracc. La Rinconada 6:06 am
10 Carret. Chapala Km14 (Chapala - GDL) 6:17 am
11 Carret. Chapala Km13 (Chapala - GDL) 6:19 am","Rutas"
"Rutas_paradas","Donde se para Tonala","N/A","Rutas"
"Rutas_paradas","Donde se para San Pedrito","N/A","Rutas"
"Rutas_paradas","Donde se para El Salto 1","N/A","Rutas"
"Rutas_paradas","Donde se para San Joaquin","1 Inicio Av. Presa Laurel y Calle Rublo 5:50 am
2 Av. Presa Laurel y Calle Josefa Ortiz de Dominguez 5:52 am
3 Av. Presa Laurel y Calle Gigantes 5:53 am
4 Calle Adrian Puga y Calle Laura Apodaca 5:55 am
5 Calle Adrian Puga y Calle Fco. Cardenas Larios 5:58 am
6 Av. Manuel M. Ponce y Calle Ignacio Gonzalez 5:59 am
7 Av. Manuel M. Ponce y Av. Historiadores 6:00 am","Rutas"
"Rutas_paradas","Donde se para San Gaspar","N/A","Rutas"
"Rutas_paradas","Donde se para Santa Fe 1","1 Inicio Av. Chulaviasta y Av. Granada 5:45 am
2 Av. Granada y Rio de Janeiro 5:46 am
3 Av. Chulaviasta y Calle Rio de Janeiro (Contra esquina de la Farmacias Benavides) 5:47 am
4 Boulevar Belice y Closter 40 5:50 am
5 Boulevar Belice y Closter 37 5:52 am
6 Boulevar Colon y Boulevar Rep. de Honduras 5:55 am
7 Boulevar Las Americas y Av. Concepcion (Farmacia GDL Fte. Soriana Sta. Fe) 5:57 am
8 Av. Concepcion y Calle Javier Mina 6:00 am
9 Av. 1ro. de Mayo y Av. Adolf Horn 6:03 am
10 Av. 1ro. de Mayo y Calle Gonzalo Gallo 6:10 am
11 Carret. Antigua a Chapala y Calle Valle de la Misericordia 6:12 am
12 Carret. Antigua a Chapala y Calle las Torres 6:20 am
13 Av. Emiliano Zapata y Calle Veite de Mayo 6:24 am","Rutas"
"Rutas_paradas","Donde se para La Noria","N/A","Rutas"
"Rutas_paradas","Donde se para Artesanos","N/A","Rutas"
"Rutas_paradas","Donde se para El Salto","1 Inicio Av. Zaragoza y Calle Pino 9:55 pm
2 Av. Jesus Garcia y Calle San Pedro 9:56 pm
3 Av. Jesus Garcia y Calle Hidalgo 9:57 pm
4 Calle Independencia y Av. Juventino Rosas  10:00 pm
5 Calle Independencia y Calle Tacuba 10:02 pm
6 Calle Reforma y Calle Jalisco 10:03 pm
7 Calle Jalisco y Calle Constitucion 10:04 pm
8 Calle Jalisco y Av. Heliodoro Hernandez Loza 10:05 pm
9 Fraccionamiento la Azucena 10:10 pm
10 Infonavit El Castillo 10:18 pm
11 Carret. El Verde y Av. Hidalgo (Semaforo) 10:19 pm
12 Carret. El Verde (Farmacias GDL) 10:21 pm
13 Carret. El Verde - Hacienda El Castillo 10:23 pm
14 Carret. El Verde - (Lantrera pasando la gasolinera) 10:25 pm
15 Carret. El Verde (Puente Peatonal La Curva) 10:27 pm
16 Carret. El Verde (Crucero de San Martin) 10:30 pm","Rutas"
"Rutas_paradas","Donde se para Loma del Sur","1 Inicio Blvrd Lomas del Sur y Loma Zaragoza 5:40 am
2 Entrada Unidad Deportiva 5:42 am
3 Blvrd Lomas del Sur y Lomas de Milan (Farmacia GDL) 5:44 am
4 Blvrd Lomas del Sur y lomas de Ginebra 5:46 am
5 Lomas de Luxemburgo y Lomas de San Fernando 5:47 am
6 Parabus Fresnos 2 5:53 am
7 Parabus Fresnos 1 5:55 am
8 Parabus frente a Chedraui 5:56 am
9 Adolf Horn enfrente de Plaza Regina. 6:10 am
10 Adolf Horn y Jesús Ramírez (Puente Peatonal Oxxo) 6:14 am","Rutas"
"Rutas_paradas","Donde se para Tepeyac","1.- Copernico y Mision de San Antonio 7:29 am 2.- Copernico y Tepeyac 7:30 am 3.- Copernico y Moctezuma 7:31 am 4.- Copernico y Volcan Popocatepetl 7:33 am 5.- Copernico y Felipe Zetter 7:36 am 6.- Copernico y Tomas Balcazar 7:37 am","Rutas"
"Rutas_paradas","Donde se para Zapopan 1","N/A","Rutas"
"Rutas_paradas","Donde se para Santa Fe","N/A","Rutas"
"Rutas_paradas","Donde se para Real de Colima","N/A","Rutas"
"Rutas_paradas","Donde se para Chapala","N/A","Rutas"
"Rutas_paradas","Donde se para Aviacion","N/A","Rutas"
"Rutas_paradas","Donde se para Loma Bonita","1 18 de Marzo y Sierra de Tapalpa 7:42 am
2 18 de Marzo y Sierra de Mazamitla 7:43 am
3 Lopez Mateos y Galileo Galilei 7:44 am
4 Lopez Mateos y Av. de las Fuentes 7:45 am
5 Periferico y 8 de Julio (por la lateral) 7:53 am
6 Periferico y Adolf Horn 7:55 am","Rutas"
"Rutas_paradas","Donde se para Estadio","N/A","Rutas"
"Rutas_paradas","Donde se para Mariano Otero","1 Arrayanes (Canal y Av. Guardia Nacional) 7:30 am
2 Colegio Militar Forest Residencial (Antes del Forest afuera de la carnicería) 7:32 am
3 Colegio Militar y Monte Verde (Natura Bosque Residencial) 7:34 am
4 Colegio Militar y Castillo de Chapultepec (antes de cruzar la calle Chapultepec) 7:36 am
5 Prol. Mariano Otero y Punta de Otero (Afuera de Bodega Aurrera) 7:41 am
6 Prol.Mariano Otero y Francisco I. Madero (Farmacias Guadalajara) 7:43 am
7 Prol. Mariano Otero y Azalias (Banamex) 7:45 am
8 Prol. Mariano Otero y Av. Tepeyac 7:48 am","Rutas"
"Rutas_paradas","Donde se para Loma Dorada","N/A","Rutas"
"Rutas_paradas","Donde se para Oblatos","1 Artesanos y Circunvalación 7:25 am
2 Plutarco Elias Calles y Puerto Melaque 7:28 am
3 Plutarco Elias Calles Esteban Alatorre 7:30 am
4 Plutarco Elias Calles y Dionisio Rodriguez 7:33 am
5 Plutarco Elias Calles y Javier Mina 7:34 am
6 San Jacinto y Gigantes 7:36 am
7 San Jacinto y Medrano 7:37 am
8 San Jacinto, parabus clinica 78 IMSS 7:39 am","Rutas"
"Rutas_paradas","Donde se para Transito","N/A","Rutas"
"Rutas_paradas","Donde se para Periferico","N/A","Rutas"
"Rutas_paradas","Donde se para Patria 1","N/A","Rutas"
"Rutas_paradas","Donde se para Aguilas 1","1 Lopez de Legazpi y Cruz del Sur 7:40 am
2 Lopez de Legazpi e Isla Caiman 7:42 am
3 Lopez de Legazpi e Isla Cozumel 7:44 am
4 Lopez de Legazpi y Peru 7:46 am
5 Lopez de Legazpi y 8 de Julio 7:49 am
6 Lopez de Legazpi y calle 22 7:51 am
7 Lopez de Legazpi y Gob Curiel 7:53 am","Rutas"
"Rutas_paradas","Donde se para Aguilas 2","N/A","Rutas"
"Rutas_paradas","Donde se para San Isidro","N/A","Rutas"
"Rutas_paradas","Donde se para Zapopan 2","1 Angel Leaño y Av. Juan Gil Preciado 7:00 am
2 Angel Leaño y Camino viejo a Tesistan 7:01 am
3 Marina Mazatlan y Marina Ixtapa 7:03 am
4 Marina Bajamar y Av. Sta Margarita (antes de dar vuelta) 7:05 am
5 Sta Margarita y Av. de los Cerezos (1 cuadra antes de Periferico) 7:07 am
6 Sta Margarita y Av. Tesistan (antes de dar vuelta, frente a la Cruz) 7:09 am
7 Avila camacho y Sta Rita (1 cuadra pasando Av. Americas) 7:15 am
8 Avila Camacho y Jacarandas 7:17 am","Rutas"
"Rutas_paradas","Donde se para molesto","N/A","sentimientos"
"Rutas_paradas","Donde se para decepcionado","N/A","sentimientos"
"Rutas_paradas","Donde se para pagina web","N/A","servicio"
"Rutas_paradas","Donde se para reglamento","N/A","servicio"
"Rutas_paradas","Donde se para reembolso","N/A","servicio"
"Rutas_paradas","Donde se para transporte ctg","N/A","servicio"
"Rutas_paradas","Donde se para 3er turno manufactura","N/A","Turnos"
"Rutas_paradas","Donde se para Turno administrativo 8:30am - 5:30pm","N/A","Turnos"
"Rutas_paradas","Donde se para 1er turno manufactura","N/A","Turnos"
"Rutas_paradas","Donde se para Turno administrativo 7am - 4pm","N/A","Turnos"
"Rutas_paradas","Donde se para 2do turno manufactura","N/A","Turnos"
"Rutas_paradas","Donde se para Admin","N/A","Turnos_simple"
"Rutas_paradas","Donde se para Manufactura","N/A","Turnos_simple"
"Rutas_paradas","Donde se para manufactura","N/A","turnos_tipos"
"Rutas_paradas","Donde se para administrativos","N/A","turnos_tipos"
"Rutas_recorrido","Por donde pasa","N/A",
"Rutas_recorrido","Por donde pasa Corazon","N/A","Easter_Entities"
"Rutas_recorrido","Por donde pasa Hogwarts","N/A","Easter_Entities"
"Rutas_recorrido","Por donde pasa queja","N/A","feedback"
"Rutas_recorrido","Por donde pasa hora","N/A","hora"
"Rutas_recorrido","Por donde pasa entrada","N/A","io"
"Rutas_recorrido","Por donde pasa salida","N/A","io"
"Rutas_recorrido","Por donde pasa subir","N/A","io"
"Rutas_recorrido","Por donde pasa Link","N/A","Link-instrucciones"
"Rutas_recorrido","Por donde pasa Instrucciones","N/A","Link-instrucciones"
"Rutas_recorrido","Por donde pasa Av Belisario Dominguez","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Centro","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Plaza Andares","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Av 18 de marzo","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Periferico","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Av Calma","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Gran Plaza","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Providencia","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Glorieta Minerva","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Plaza Galerias","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Chapala","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Av Chapultepec","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Fraccionamiento Revolucion","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Expo Guadalajara","N/A","Lugares"
"Rutas_recorrido","Por donde pasa El Fortin","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Periferico esquina con Vallarta","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Mariano Otero","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Av Lopez Mateos Sur","N/A","Lugares"
"Rutas_recorrido","Por donde pasa UVM Sur","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Zapopan","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Av Lopez Mateos","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Av Lazaro Cardenas","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Plaza del Sol","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Plaza patria","N/A","Lugares"
"Rutas_recorrido","Por donde pasa Avenida Aviacion","N/A","Lugares"
"Rutas_recorrido","Por donde pasa love","N/A","miscEng"
"Rutas_recorrido","Por donde pasa ninguna","N/A","ninguno"
"Rutas_recorrido","Por donde pasa primero","N/A","opciones"
